Index,Organization Id,Name,Website,Country,Description,Founded,Industry,Number of employees
1853,Cfc8Fe2BA45D1F7,Gay Group,http://www.orr.com/,Saint Martin,Profit-focused asymmetric interface,1994,Outsourcing / Offshoring,970
1854,cdbCFAa2f7a4eEE,Glover-Ritter,http://zavala-randall.com/,Bolivia,Configurable clear-thinking analyzer,1983,Renewables / Environment,8091
1855,28266f0b23E1b9b,"Castillo, Gregory and Munoz",http://peters-edwards.com/,Moldova,Multi-lateral local matrix,1975,Human Resources / HR,8369
1856,2aafB1237E2D84c,Ramsey-Shepherd,http://www.page.com/,Tajikistan,Multi-layered mobile implementation,1994,Accounting,5244
1857,CeB4e6FBE5cDa88,Duncan Ltd,https://archer-ibarra.com/,Israel,Inverse optimal success,1984,Mining / Metals,899
1858,7CB491Fe9Ec010B,"Davies, Moore and Wade",https://cantu.com/,Isle of Man,Horizontal heuristic Graphic Interface,2017,Media Production,631
1859,522Af5F21e60F67,"Charles, Stanton and Walls",http://www.raymond.biz/,Turks and Caicos Islands,Future-proofed hybrid Graphical User Interface,1981,Government Relations,7516
1860,eA3F24f5aE34FF9,Sloan Group,http://www.sims.org/,Congo,Multi-tiered content-based projection,1973,Broadcast Media,2416
1861,1FAE38ADF085a3f,Roy LLC,http://french.com/,French Polynesia,Profound zero administration software,2000,Computer Hardware,9209
1862,32189aF15E42BCB,"Oconnor, Cisneros and Mathis",https://www.wang-rowe.net/,Zambia,Balanced methodical workforce,1994,Financial Services,8190
1863,d1ee3Dcc473a075,Fischer-Davidson,https://www.rodgers.com/,Montenegro,Re-engineered user-facing middleware,2005,Primary / Secondary Education,5080
1864,Bf8EaDAa78B27c4,Mclaughlin Ltd,http://newman.com/,Cayman Islands,Cloned client-driven infrastructure,2005,Supermarkets,5822
1865,bfbBD2623Bcba84,Schmitt-Dawson,http://www.rosario-pitts.com/,United States Minor Outlying Islands,Multi-lateral 4thgeneration attitude,2008,Semiconductors,7177
1866,Cacc4CbEbdeD3f8,"Lutz, Velazquez and Hernandez",https://www.hebert.com/,Denmark,Visionary mobile service-desk,1979,Industrial Automation,7364
1867,dC584a6DAc62Cd1,"Butler, Boyle and Dyer",https://patel.com/,Iraq,De-engineered zero administration alliance,1980,Arts / Crafts,1977
1868,aC5Efaf05bcebFe,"Berry, Rocha and Martinez",http://reeves.com/,Jordan,Compatible static hierarchy,1997,Machinery,4214
1869,aE64881fae7d745,"Mann, Morse and Yoder",http://www.acevedo.net/,Lebanon,Multi-layered local extranet,2014,Leisure / Travel,934
1870,09d9CDD6c0e3BB4,"Leach, Shaffer and Kim",http://mcguire.com/,Angola,De-engineered empowering complexity,1972,Veterinary,6096
1871,EEAd03F3aaCe9f3,"Ruiz, Forbes and Thomas",https://www.webb-braun.com/,Armenia,Reduced scalable framework,2019,Other Industry,3056
1872,E14F0E19EbBC082,Lambert PLC,http://novak-bowen.org/,Cayman Islands,Universal optimizing circuit,2006,Construction,1368
1873,69E651B3aa65D6f,Huynh-Levy,https://www.brandt.com/,Ghana,Quality-focused real-time ability,1994,Machinery,8115
1874,a9a5Efe757609bc,Bird-Small,http://www.lowery.info/,Antigua and Barbuda,De-engineered transitional emulation,1994,Plastics,8823
1875,9Ff0d505f3cb37F,Escobar-Decker,http://sampson.net/,Norway,Customizable uniform encryption,2011,Information Services,254
1876,8cE6eD603DD401d,Lin-Andrade,http://valdez-hunter.org/,American Samoa,Universal tangible flexibility,1977,International Trade / Development,1436
1877,BDCEbE0DC80665F,Mccormick-Reese,https://www.coleman-spears.com/,Ghana,Expanded directional help-desk,2009,Judiciary,519
1878,71bA2b9E8be9dA9,Conrad-Davidson,https://french-mccullough.net/,Pakistan,De-engineered asymmetric framework,2006,Facilities Services,1132
1879,cEB43dF1DD476f7,Levy-Cook,https://www.quinn.info/,Burundi,Reactive even-keeled secured line,2001,Business Supplies / Equipment,4436
1880,9c5FbD1F381b79F,Chen-Lane,http://www.everett.org/,Bermuda,Customizable dedicated algorithm,2018,Transportation,1888
1881,cb08A54fDcEaE6E,Keller-Nelson,http://hayes-orozco.com/,United States of America,Realigned 4thgeneration complexity,2014,Other Industry,5466
1882,8D4Ed1ecCDe82f9,Mcneil Ltd,https://cole-levine.com/,Ethiopia,Universal empowering secured line,2012,Computer Games,6111
1883,1eF8c633BeADCE8,Hughes-Crawford,http://lee.org/,India,Advanced asymmetric data-warehouse,1985,Religious Institutions,546
1884,204d83edaCD17dC,"Gomez, Reilly and Booker",https://hunter.com/,Haiti,Polarized composite superstructure,1988,Apparel / Fashion,6032
1885,4A6ABd3Ac21dB3C,Pruitt PLC,https://colon.com/,Guadeloupe,Monitored grid-enabled access,1982,Military Industry,4218
1886,B5F9Bf8dcbe8F65,Martinez PLC,http://www.moody.com/,Equatorial Guinea,Diverse contextually-based customer loyalty,2001,Restaurants,5449
1887,e62CA4058dBDee9,Ho LLC,http://www.clarke.com/,United States Minor Outlying Islands,Sharable user-facing synergy,2011,Sports,5145
1888,0d2aBAB1A3BbfBE,Brewer Group,https://cisneros-villegas.com/,Congo,Pre-emptive intermediate initiative,1977,Medical Equipment,1778
1889,AD47f9De8AB886d,"Mendez, Winters and Stone",https://www.jacobs.info/,Cyprus,Optimized heuristic algorithm,1990,Education Management,3288
1890,7eaB5a5BAF3693e,Lara-Beasley,https://hudson-ho.net/,Chile,Devolved user-facing archive,1973,Facilities Services,2002
1891,f3c4B8FeCe849C1,Hensley-Fletcher,https://www.johns.org/,Azerbaijan,Streamlined dynamic capacity,1982,Commercial Real Estate,2828
1892,4f0bc8D8CBD64cf,Serrano Inc,http://www.lynch.com/,Japan,Visionary hybrid matrices,2004,Cosmetics,2758
1893,1D02Dec3E4774BD,Savage Ltd,https://cantu.com/,Sweden,Team-oriented national focus group,1997,Mental Health Care,7512
1894,87586Ab6aDb61eA,Contreras Ltd,http://galvan-mosley.org/,Tanzania,User-centric intermediate adapter,1974,Legal Services,3027
1895,4adEAe0dAB8BCA1,Hood-Keller,http://collier-willis.org/,Spain,Pre-emptive homogeneous software,2008,Fundraising,7887
1896,1FbC5b2Ac7dEA4B,Nguyen-Peterson,https://little.org/,Afghanistan,Profound user-facing database,1998,Food / Beverages,5474
1897,5B9eFD8DCBA6A8A,Gilbert Group,https://alvarado-jennings.com/,Gibraltar,Upgradable zero administration superstructure,2007,Industrial Automation,9916
1898,10566e8Ff6b00a2,Strickland PLC,https://www.donaldson-tate.net/,American Samoa,Switchable disintermediate analyzer,1982,Warehousing,7906
1899,A4FdDddb50fBaB6,Travis-Curtis,http://www.wilson.com/,Cook Islands,Expanded holistic function,1977,Human Resources / HR,2137
1900,A14736f1B750C1c,Clay Inc,https://www.frey.com/,United States Virgin Islands,Focused homogeneous standardization,2020,Facilities Services,9770
1901,Be1C94f0dCd9677,"Warner, Bender and Barr",https://www.sims-cunningham.com/,Poland,Inverse content-based initiative,1991,Paper / Forest Products,5701
1902,eAfCc5FbBBF0b08,Krueger-Lin,https://www.pennington-mercer.com/,France,Robust neutral algorithm,1990,Media Production,4494
1903,1eeCdb72D7D4b9a,Matthews Group,https://www.arnold.org/,Netherlands Antilles,User-friendly dedicated structure,2017,Luxury Goods / Jewelry,8930
1904,B44C2296AC042C0,Collins-Mathis,http://hunt-juarez.com/,Turkey,Exclusive optimal installation,1984,Medical Practice,8983
1905,3EF2dCcB36dcA84,Fleming PLC,https://www.villegas-livingston.org/,Italy,Profit-focused systematic neural-net,2015,Public Safety,6260
1906,2e61c08cd5CbEAA,Preston Ltd,https://haas.com/,Jordan,Object-based national encryption,2006,Alternative Medicine,4965
1907,7DdBEDfA4BB7e6F,Howard-Lam,http://berg.biz/,Cocos (Keeling) Islands,Team-oriented multi-tasking time-frame,2005,Biotechnology / Greentech,4267
1908,E33F56b4Abf1CcD,"Bright, Carpenter and Greene",https://www.schmidt.com/,Uruguay,Organized holistic monitoring,2000,Medical Practice,3664
1909,dBd3e60f6c0C0c5,"Tyler, Parsons and Soto",https://archer.com/,Costa Rica,Right-sized multimedia definition,1977,Computer Games,4384
1910,A337eF96D2f8A58,"Shields, Wright and Huff",https://www.mendoza.com/,Lao People's Democratic Republic,Monitored logistical intranet,1995,Education Management,9661
1911,Bcfb53aB3a64690,"Rodgers, Hull and Harrington",http://blevins.info/,Mali,Decentralized system-worthy implementation,1977,Facilities Services,7422
1912,0EdCDeCad4fC7fd,White-Castro,http://huynh-wells.com/,Finland,Fundamental background Local Area Network,1977,Pharmaceuticals,3160
1913,5B0b0C5CbBcDd00,Watson-Benjamin,https://www.sawyer-bartlett.com/,Tokelau,Intuitive composite flexibility,2010,Recreational Facilities / Services,6342
1914,b28Bd4efD62Ac1F,Delacruz-Maynard,http://liu.info/,Ecuador,Enhanced 24/7 collaboration,2007,Gambling / Casinos,695
1915,b0ceB5A9c12ddE9,"Richard, Sweeney and Graves",https://ritter-becker.com/,Martinique,Upgradable bottom-line database,2009,Machinery,6955
1916,Bf30DFBc0b74d39,Morrison-Schultz,https://jackson.com/,Antigua and Barbuda,Optional attitude-oriented encoding,2018,Program Development,2065
1917,7B8B2f7ce1D5C7C,Joyce Ltd,https://sampson-klein.org/,India,Customer-focused intangible superstructure,1980,Health / Fitness,830
1918,912B9F39B28da5A,Huang Inc,https://www.blake.com/,Congo,Cloned 6thgeneration flexibility,2001,Program Development,4290
1919,FbAC7dD598CbAC3,Novak-Novak,http://york.com/,Indonesia,Upgradable attitude-oriented ability,1990,Oil / Energy / Solar / Greentech,9606
1920,8cec3340a41828E,"Schneider, Hatfield and Mcmillan",http://www.marquez-butler.org/,Liechtenstein,Ergonomic 5thgeneration software,1978,Industrial Automation,1312
1921,3b3B8CbC3B3caCB,Christensen-Glass,http://www.wang-cherry.com/,Sweden,Public-key background Local Area Network,1986,Museums / Institutions,1512
1922,aDF432C51DDbE8e,Pearson LLC,https://duke.com/,China,Distributed scalable utilization,1992,Information Services,8410
1923,b87C6084CE28843,"Cantu, Byrd and Maxwell",https://hatfield.com/,Antigua and Barbuda,Object-based uniform architecture,2009,Textiles,2316
1924,eFa565e418EE68F,Johnson-Rhodes,https://morrison.com/,Liechtenstein,Synergistic needs-based pricing structure,1992,Information Services,2882
1925,dA7eAaF546aCFf2,"Morgan, Ross and Mccarthy",http://maldonado-velez.com/,Ireland,Quality-focused full-range strategy,2016,Real Estate / Mortgage,9926
1926,3Eedd5AbC2CFdb7,Cardenas LLC,https://ramos-acosta.biz/,Niue,Re-engineered demand-driven infrastructure,1984,Ranching,7053
1927,aA39900e99f3c76,Middleton-Hardy,http://www.chan.biz/,Latvia,Robust exuding website,1979,Human Resources / HR,3599
1928,Ed37cEFBA8d8Dce,"Kirk, Wells and Clark",https://www.graves-young.com/,Nepal,Multi-layered mission-critical algorithm,2010,Wine / Spirits,8567
1929,0D4AC1e8427AfD9,"Weeks, Caldwell and Conrad",https://gregory-garrison.biz/,Luxembourg,Total bi-directional neural-net,2020,Music,8972
1930,eBefbe8cF274ffF,Montgomery-Silva,http://www.wong.com/,Slovenia,Open-source leadingedge array,1974,Environmental Services,2699
1931,FFAAddBEDFd0A05,Burton-Obrien,http://www.ward.com/,American Samoa,Public-key client-server contingency,1988,Maritime,3912
1932,C0EEae8938F27F4,Strong-Moses,http://www.drake-estrada.org/,Bahrain,Monitored cohesive methodology,1975,Utilities,1959
1933,A25CceeBD2B0C3F,Daugherty Ltd,https://www.coleman-moss.com/,Madagascar,Universal context-sensitive customer loyalty,1996,Investment Management / Hedge Fund / Private Equity,2084
1934,667141773745694,"Savage, Hensley and Stone",http://ortega-brewer.com/,Saint Lucia,Multi-tiered 3rdgeneration ability,2012,Broadcast Media,1902
1935,D2712758c0edE60,Willis-Coleman,http://reilly.net/,Mayotte,Multi-layered optimal framework,1985,Fundraising,1630
1936,1bCfc2f2fDdAFe2,Hicks and Sons,https://richmond.com/,Sao Tome and Principe,Reverse-engineered static superstructure,1989,Insurance,3675
1937,fb07Bd8Ec26D84b,Coleman-King,https://ross-barnett.com/,Ecuador,Configurable modular moderator,1985,Plastics,6057
1938,0CDfcdE6E1bf6fE,Woodard-Mccarty,https://miranda.org/,Cook Islands,Adaptive multimedia hub,2013,Mental Health Care,9680
1939,5fa640AF95B84dF,"Kidd, Norman and Harper",http://www.schmidt-rowland.com/,Senegal,Cross-platform 4thgeneration conglomeration,2010,Medical Practice,5990
1940,61AABFf9Fda1cfC,"Quinn, Wright and Moon",http://www.macdonald-beck.com/,Kuwait,Re-contextualized 6thgeneration Local Area Network,1985,Gambling / Casinos,2085
1941,F31c1852d8DeD73,"Kelley, Schwartz and Butler",http://www.rich-buck.info/,Belize,Reactive eco-centric moderator,2006,Banking / Mortgage,7445
1942,B9A61D7A1bFB70e,Hill Ltd,http://york.com/,Bahrain,Integrated attitude-oriented orchestration,1990,Newspapers / Journalism,1466
1943,7caD24CfCbecdaD,Charles-Parks,https://floyd-callahan.com/,Bangladesh,Horizontal scalable matrix,1971,Machinery,1737
1944,864cbCCF92ea0FC,"Madden, Aguirre and Esparza",https://www.stanley.biz/,Swaziland,Down-sized object-oriented capability,1997,Textiles,2577
1945,612D2DDEE703FfD,Ball-Doyle,https://chavez-crosby.org/,Gabon,Object-based secondary success,2002,Staffing / Recruiting,1238
1946,bd8B5047B21B778,"Bradford, Dennis and Cowan",http://pratt.com/,Puerto Rico,Persevering mobile budgetary management,1996,Financial Services,9129
1947,f0CDc7b6f67D1Bf,Cantrell PLC,http://downs.org/,Uruguay,Face-to-face user-facing infrastructure,2002,Ranching,8662
1948,1daA7bb8DFF4eC7,Shields and Sons,http://www.gonzales.com/,Isle of Man,Face-to-face 3rdgeneration benchmark,2013,Security / Investigations,8260
1949,dce0F9d586cd040,Carter PLC,http://www.lyons.com/,Sierra Leone,Intuitive well-modulated success,1998,Glass / Ceramics / Concrete,4017
1950,54eaBE7A19F0D6f,Hale-White,https://www.willis-murillo.com/,Montenegro,Digitized 4thgeneration access,2009,Building Materials,7495
1951,d5A68eBe6A7eF8D,Fuller-Parsons,https://www.sexton-lyons.com/,United States of America,Expanded bottom-line approach,1989,Oil / Energy / Solar / Greentech,2952
1952,7C27CFEfb49fD66,"Boyle, Odom and Kline",https://www.burns-larson.biz/,Kyrgyz Republic,Open-architected zero tolerance monitoring,2013,Tobacco,1685
1953,61eFc5755Cc37c8,Romero-Hall,https://www.spence.com/,Ethiopia,Customizable 3rdgeneration definition,1977,Gambling / Casinos,6878
1954,3bdc805aC1De1D9,Mullen Ltd,https://www.pena-estrada.org/,Jersey,Virtual object-oriented leverage,1979,Food / Beverages,5466
1955,4Facc23AFe460CB,"Terrell, Larson and Cuevas",https://www.kerr.com/,Tanzania,Multi-layered homogeneous flexibility,2010,Motion Pictures / Film,6747
1956,DaD8DFe4F0CD5fD,Burch and Sons,http://www.solomon.info/,Cambodia,Virtual well-modulated analyzer,1983,Computer Hardware,1891
1957,73e2ef9BEAC8b13,Patel-Rollins,https://www.werner.com/,Mauritania,Total client-driven parallelism,2010,Package / Freight Delivery,9224
1958,42687cFe466EC0b,Stout-Carrillo,http://madden.com/,Mauritania,Centralized bandwidth-monitored encoding,2009,Warehousing,1983
1959,bbbf77Aec7fb7d4,Marquez Group,http://www.brennan.com/,Suriname,Multi-layered 3rdgeneration portal,1975,Legislative Office,4866
1960,eB8e8DbfF85D1cF,Hancock-Stanley,https://www.walton-mathis.biz/,Turkey,Phased impactful Graphic Interface,2011,International Trade / Development,9147
1961,bfAb8d84A9dd8A1,"Ramsey, Newton and Wilcox",http://myers.com/,Djibouti,Re-contextualized global website,1994,Marketing / Advertising / Sales,287
1962,7c21A662dFbAEce,"Powers, Choi and Nixon",https://peterson-atkins.com/,Australia,Public-key radical middleware,2014,Financial Services,6166
1963,6Cfed7EBB34CcfD,"Cervantes, Burke and Cardenas",https://www.sawyer.com/,Bhutan,Secured 6thgeneration hardware,1989,Sporting Goods,8547
1964,7B84D83fAB3Af92,Burnett Inc,http://mathews-green.com/,Syrian Arab Republic,Automated even-keeled contingency,2009,Railroad Manufacture,7972
1965,b2efe68CD93E62c,"Peck, Poole and Levy",https://www.barrett.org/,Kyrgyz Republic,Vision-oriented motivating synergy,1997,Venture Capital / VC,3167
1966,c4a3c4D7B71eC3a,Fuentes and Sons,http://www.pittman-pollard.info/,South Africa,Integrated client-server website,1975,Medical Equipment,1266
1967,9ebC3F4b1e05A4F,"Travis, Orr and Kim",https://www.jackson-cooper.com/,Nicaragua,Focused mission-critical conglomeration,2007,Broadcast Media,3443
1968,CccD5a7CeBAB01f,Skinner-Morton,http://www.forbes-harmon.com/,Australia,Customer-focused modular projection,1977,Cosmetics,2634
1969,fDea41af38936f5,"Swanson, Ryan and Hartman",https://www.weeks.biz/,Angola,Switchable logistical matrices,2020,Alternative Dispute Resolution,8980
1970,aEf4Debf8AC3bc0,Key Group,http://greer-schaefer.biz/,Mali,Enhanced user-facing groupware,1982,Library,8708
1971,Ae416c3DafDe1Ce,Sawyer PLC,https://www.rivera.net/,Falkland Islands (Malvinas),Exclusive 3rdgeneration productivity,2014,Executive Office,592
1972,E2EAd4670Ce41ad,"Allen, Whitney and Bowen",https://www.coleman.com/,France,Function-based actuating superstructure,2018,Music,361
1973,b5fb0C5F3eFBBAA,Morris PLC,https://blankenship-carson.info/,Costa Rica,Right-sized tangible Graphic Interface,1981,Construction,6842
1974,F92cFcBeBC7E0Ca,"Nelson, Cantu and Everett",http://ramsey-orr.biz/,United States Minor Outlying Islands,User-centric maximized open architecture,1988,Chemicals,9428
1975,fd0DEaf5Eea6aC3,Bernard PLC,https://riddle.com/,Kazakhstan,Networked maximized process improvement,2020,Recreational Facilities / Services,6427
1976,bfBcebCE0dBB8C5,"Baird, Cantrell and Shelton",http://archer.info/,Fiji,Persistent object-oriented benchmark,1996,Transportation,743
1977,61a03F5aCffbdAb,Roberts-Rich,http://www.grant.biz/,Tanzania,Enhanced holistic groupware,1980,Individual / Family Services,8750
1978,fEbcD1F89C1954F,Navarro and Sons,http://www.yang-adkins.net/,Macao,Object-based eco-centric software,2004,Marketing / Advertising / Sales,8928
1979,ac0fd7a268b7EbF,Rasmussen-Lucas,http://www.schaefer.info/,British Indian Ocean Territory (Chagos Archipelago),Total bottom-line functionalities,2003,Publishing Industry,5130
1980,0FAEeBb271dece7,"Acevedo, Roth and Sparks",https://clark-ryan.org/,Turkey,De-engineered bifurcated function,2006,Mining / Metals,1238
1981,64CeF4B793daCef,Combs Group,http://www.barker.com/,South Africa,Cloned optimizing website,1997,Consumer Goods,8741
1982,cdfAbCc3bb5ce0F,"Guerrero, Stevens and Jacobson",https://www.willis.com/,Thailand,Optimized static Internet solution,1994,Consumer Electronics,471
